10.253.49.26 - - [06/Feb/2019:16:03:43 -0500] "GET /icons/unknown.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.26 - - [06/Feb/2019:16:03:43 -0500] "GET /icons/binary.gif HTTP/1.1" 200 529 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.26 - - [06/Feb/2019:16:03:43 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.26 - - [06/Feb/2019:16:03:56 -0500] "GET /public/ HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.26 - - [06/Feb/2019:16:04:00 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.26 - - [06/Feb/2019:16:04:01 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.26 - - [06/Feb/2019:16:04:04 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:26 -0500] "GET /public/SEEDUbuntu-16.04-32bit.zip HTTP/1.1" 200 3411639036 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [06/Feb/2019:16:04:24 -0500] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.26 (internal dummy connection)"
10.253.50.93 - - [06/Feb/2019:16:04:42 -0500] "GET /public HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.50.93 - - [06/Feb/2019:16:04:42 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.50.93 - - [06/Feb/2019:16:04:42 -0500] "GET /icons/blank.gif HTTP/1.1" 200 430 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.50.93 - - [06/Feb/2019:16:04:42 -0500] "GET /icons/back.gif HTTP/1.1" 200 499 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
